timestamps,TP9,AF7,AF8,TP10,Right AUX
1871.519,134.766,951.66,-21.484,44.434,-88.379
1871.523,-228.516,991.699,-36.133,-1.465,-174.316
1871.537,-185.059,882.324,-61.523,-31.738,25.879
1871.541,200.195,823.242,-70.312,-16.602,213.867
1871.545,231.934,956.055,-63.965,18.066,24.414
1871.549,-111.328,913.086,-65.918,22.461,-86.426
1871.553,-225.586,625,-73.73,3.906,87.891
1871.557,103.027,501.465,-76.66,27.832,452.637
1871.561,291.992,833.496,-69.824,39.551,258.301
1871.565,-20.02,868.164,-74.219,7.324,-80.078
1871.568,-259.766,482.91,-87.891,7.812,20.996
1871.572,15.625,564.453,-84.473,10.254,2.441
1871.576,328.613,869.629,-75.684,25.879,-163.086
1871.58,99.609,621.582,-86.426,47.363,-141.602
1871.582,-247.07,363.281,-97.656,34.18,-130.859
1871.586,-114.258,452.148,-105.469,51.27,-86.914
1871.59,259.766,500.977,-104.98,82.52,-81.055
1871.594,180.176,315.43,-110.352,38.574,-19.531
1871.598,-181.152,83.496,-127.441,-9.766,25.391
1871.602,-124.512,3.906,-135.742,5.859,-53.223
1871.606,228.027,84.473,-136.719,38.086,-106.934
1871.61,283.203,84.961,-145.02,46.387,0.488
1871.613,-89.844,-294.434,-169.434,38.086,362.793
1871.617,-226.562,-187.5,-174.805,14.16,217.285
1871.621,125,237.793,-179.199,20.996,-156.738
1871.625,342.773,64.453,-191.406,41.504,-96.68
1871.627,47.363,-92.773,-183.594,22.949,-110.352
1871.631,-257.812,-97.656,-178.223,19.531,-231.934
1871.635,-29.785,-127.441,-191.895,26.855,-173.828
1871.639,292.48,-268.066,-205.078,38.086,99.609
1871.643,104.98,-304.688,-203.613,30.762,168.457
1871.646,-212.891,-205.566,-206.543,27.344,44.922
1871.65,-82.52,-208.984,-210.449,13.184,6.348
1871.654,276.855,-386.719,-215.82,16.113,195.801
1871.658,219.238,-399.902,-215.82,11.23,397.461
1871.662,-135.254,-102.539,-209.473,-8.789,22.461
1871.666,-161.133,-178.711,-215.82,-35.645,-160.156
1871.67,171.875,-246.094,-211.914,-18.066,-22.949
1871.673,290.527,-163.086,-205.078,-15.137,-8.789
1871.676,-22.949,-247.559,-206.055,-45.898,-154.297
1871.68,-191.406,-429.688,-204.59,-32.715,-181.641
1871.684,149.902,-375.977,-194.824,-22.461,-18.555
1871.688,397.949,-285.156,-189.941,-16.602,29.785
1871.692,125.488,-419.434,-201.66,-24.414,51.758
1871.696,-152.344,-582.52,-208.496,-50.781,46.875
1871.7,39.062,-728.516,-208.496,-16.113,212.891
1871.704,357.91,-403.32,-182.129,15.625,76.66
1871.708,227.539,-240.723,-161.621,-4.395,-255.371
1871.712,-130.371,-577.148,-166.992,-30.762,-2.441
1871.715,-79.102,-543.945,-151.855,-27.344,153.32
1871.717,277.344,-236.328,-120.117,6.836,-111.816
1871.721,273.438,-231.934,-114.746,29.297,-156.738
1871.725,-108.398,-563.965,-129.883,20.996,60.547
1871.729,-209.473,-552.734,-125.488,6.348,52.246
1871.733,103.516,-224.609,-106.445,41.992,-150.391
1871.737,205.566,-252.441,-100.586,62.988,-123.535
1871.741,-116.699,-565.43,-108.398,16.602,117.188
1871.745,-333.008,-641.602,-101.562,-10.742,194.336
1871.749,-95.703,-187.988,-72.754,2.441,-208.984
1871.752,132.812,-131.836,-67.383,15.625,-259.277
1871.756,-89.355,-277.344,-69.336,-9.277,-61.523
1871.76,-385.742,-301.758,-66.406,-42.969,-122.559
1871.765,-259.766,-308.105,-63.477,-47.852,-116.211
1871.769,53.223,-312.012,-64.941,-1.953,-46.875
1871.773,-45.41,-286.621,-64.453,-11.23,43.457
1871.777,-377.441,-218.75,-59.57,-38.574,37.598
1871.781,-387.207,-216.797,-57.129,-7.812,-153.32
1871.785,-105.469,-308.594,-52.734,2.93,-125.488
1871.789,-50.781,-437.5,-55.176,-0.488,199.219
1871.793,-367.188,-269.043,-48.828,-6.348,94.727
1871.796,-515.625,-107.91,-35.156,-2.93,-165.527
1871.8,-239.746,-242.188,-40.527,35.156,-4.883
1871.804,-70.801,-233.398,-41.016,39.062,87.402
1871.808,-337.402,-163.086,-25.879,16.113,-7.324
1871.823,-545.898,-259.766,-22.461,9.277,-76.172
1871.826,-346.68,-351.562,-26.855,23.926,-41.992
1871.83,-74.219,-355.957,-27.344,23.926,30.762
1871.834,-220.703,-348.145,-20.996,-11.23,48.34
1871.838,-526.855,-357.91,-12.207,-40.527,-56.152
1871.842,-397.949,-485.352,-11.23,-6.836,86.426
1871.846,-96.68,-730.957,-14.648,37.109,508.301
1871.85,-158.203,-413.574,-4.883,0.977,269.531
1871.854,-461.914,-166.992,5.859,-13.672,-225.098
1871.858,-487.305,-309.082,15.625,8.789,-187.012
1871.862,-197.266,-240.234,34.18,26.367,-152.344
1871.866,-164.551,-189.453,42.969,26.367,-160.156
1871.867,-485.84,-318.848,40.527,6.348,-100.586
1871.871,-619.629,-412.598,36.133,-7.812,-83.008
1871.875,-358.398,-307.617,34.18,10.254,-129.883
1871.879,-213.867,-285.156,30.273,14.16,-209.961
1871.883,-454.59,-430.664,23.926,12.207,-56.641
1871.886,-654.785,-554.199,19.531,22.949,113.281
1871.89,-465.82,-476.074,20.02,20.508,78.613
1871.894,-183.105,-349.121,30.273,33.203,20.508
1871.898,-325.684,-414.062,35.645,27.832,23.926
1871.902,-607.422,-746.094,22.461,16.113,313.965
1871.906,-495.117,-504.395,34.668,32.715,83.496
1871.91,-209.473,-188.965,54.688,50.781,-249.512
1871.912,-243.164,-360.352,50.781,69.336,-90.82
1871.916,-505.371,-465.82,38.574,53.223,-123.047
1871.92,-526.855,-486.328,33.691,24.902,-111.328
1871.924,-237.305,-376.953,39.551,25.391,-78.613
1871.928,-159.18,-549.316,37.598,56.152,10.742
1871.932,-428.223,-743.652,38.086,63.965,82.031
1871.935,-515.137,-557.129,31.738,58.105,-40.039
1871.939,-283.203,-469.727,19.043,52.734,-113.77
1871.943,-95.703,-651.855,21.973,58.105,82.52
1871.947,-287.109,-769.531,14.16,50.293,329.59
1871.951,-538.086,-517.578,0.488,12.695,-84.473
1871.955,-400.879,-517.09,-6.348,76.172,-243.164
1871.957,-129.395,-437.5,-10.254,103.516,-92.773
1871.961,-191.895,-351.562,-17.578,23.438,-137.207
1871.965,-449.707,-393.066,-20.02,-31.738,-170.898
1871.969,-404.297,-479.98,-25.391,-23.926,-179.688
1871.973,-104.004,-477.051,-29.785,2.441,-162.109
1871.977,-81.543,-411.133,-25.391,-0.488,-37.109
1871.981,-340.82,-428.223,-26.855,-13.672,-39.062
1871.985,-382.812,-398.926,-30.273,-7.812,-96.68
1871.988,-122.07,-416.504,-29.785,11.23,237.305
1871.992,-6.836,-165.527,-16.602,19.043,285.645
1871.996,-227.539,82.52,3.418,13.184,-65.43
1872,-405.273,-67.871,10.254,-6.348,-19.531
1872.002,-212.402,17.09,22.949,-5.371,109.863
1872.006,22.461,345.703,41.016,1.465,-63.965
1872.01,-151.855,368.652,47.363,7.812,-80.566
1872.014,-400.879,311.035,59.57,14.16,166.504
1872.018,-237.305,371.094,76.172,-0.488,180.176
1872.022,46.387,402.344,94.238,25.879,-1.953
1872.026,-45.41,244.141,96.68,31.25,-105.957
1872.029,-310.547,13.184,78.613,5.859,63.965
1872.033,-278.809,116.699,87.891,4.883,257.812
1872.037,18.066,632.812,109.863,22.461,-80.566
1872.041,50.781,708.008,96.68,18.555,-166.992
1872.045,-224.121,592.285,91.797,0.977,-39.062
1872.048,-295.898,831.543,89.844,26.367,-20.996
1872.051,-13.672,497.07,83.008,44.434,-44.922
1872.055,139.16,-595.215,77.637,52.734,1.953
1872.059,-107.91,-1000,54.688,5.859,95.215
1872.063,-272.949,-984.375,29.785,-21.973,31.25
1872.067,-86.426,-973.633,26.367,1.953,-71.777
1872.071,121.094,-922.363,22.949,-1.465,-5.859
1872.075,-58.105,-945.801,10.254,23.926,220.703
1872.079,-302.734,-713.379,17.578,23.438,134.766
1872.083,-200.684,-532.715,19.043,15.625,-116.699
1872.087,41.016,-729.004,10.742,50.293,-20.508
1872.091,-9.766,-893.066,9.277,23.926,-38.574
1872.093,-317.871,-950.195,8.789,-14.648,-211.426
1872.097,-336.914,-970.215,5.859,1.953,-223.633
1872.101,-75.684,-1000,-1.953,41.504,5.371
1872.105,-52.246,-816.895,7.812,56.152,126.953
1872.109,-292.969,-447.754,16.113,45.41,-56.641
1872.113,-394.531,-430.176,4.883,57.129,-168.945
1872.117,-147.461,-499.023,-5.371,46.387,96.191
1872.12,44.434,-372.07,-8.301,35.645,270.02
1872.124,-148.926,-49.316,1.953,20.996,-116.699
1872.128,-343.262,-83.984,3.418,-9.277,-189.453
1872.132,-191.406,-183.105,0.488,2.93,-124.023
1872.136,35.156,-85.449,1.953,41.992,-153.809
1872.139,-114.746,-240.234,-3.418,38.574,-224.609
1872.143,-363.77,-776.855,-18.066,-8.301,-233.398
1872.147,-259.277,-1000,-33.691,-19.043,-169.922
1872.151,57.129,-984.375,-42.969,20.508,-119.141
1872.154,75.195,-999.023,-45.898,33.691,-77.148
1872.158,-194.824,-1000,-45.898,-1.465,-59.082
1872.162,-227.051,-1000,-45.41,-9.766,318.359
1872.166,30.762,-1000,-44.434,-1.953,379.395
1872.17,102.539,-994.629,-46.387,-7.324,-109.375
1872.174,-249.023,-1000,-56.152,-25.391,-166.016
1872.178,-519.043,-960.938,-61.523,-25.391,-157.227
1872.182,-341.797,-695.801,-64.941,0,-250.977
1872.182,-144.043,-338.379,-66.895,10.742,-209.473
1872.186,-343.262,-108.887,-68.359,12.695,-74.219
1872.19,-594.727,194.336,-64.941,-8.301,11.719
1872.194,-415.527,568.359,-56.641,7.812,-46.387
1872.198,-80.078,882.812,-52.734,8.301,-192.383
1872.202,-250,766.602,-50.293,-11.719,70.801
1872.206,-701.172,468.75,-44.922,-17.09,438.477
1872.209,-712.402,480.957,-30.273,-43.457,92.285
1872.213,-450.195,432.617,-29.297,-40.527,-205.078
1872.217,-557.129,259.766,-34.18,-12.207,42.969
1872.221,-921.387,447.266,-34.668,-32.715,37.109
1872.225,-1000,864.258,-30.273,-49.805,-229.492
1872.242,-982.91,968.75,-31.738,-38.574,-178.711
1872.246,-992.676,958.008,-46.387,-36.133,-94.238
1872.25,-1000,965.332,-45.898,-37.598,-86.914
1872.254,-1000,966.797,-45.898,-25.879,-94.727
1872.258,-1000,966.309,-50.293,-3.418,-124.023
1872.262,-1000,965.82,-65.43,23.926,-36.621
1872.265,-1000,966.309,-59.57,15.625,-51.758
1872.269,-1000,965.82,-32.227,10.254,-185.059
1872.273,-1000,965.82,-44.434,20.508,-32.227
1872.277,-1000,966.309,-59.082,59.57,103.516
1872.281,-997.559,966.309,-70.312,69.824,-20.02
1872.285,-990.234,965.82,-83.008,14.16,-78.125
1872.287,-1000,965.82,-91.797,0,29.297
1872.291,-764.16,966.309,-98.145,7.812,294.922
1872.295,-500.977,966.309,-104.492,10.254,169.434
1872.299,-715.82,965.82,-110.352,-25.879,-103.516
1872.303,-696.289,965.82,-104.98,-41.992,30.273
1872.307,-242.188,965.82,-98.145,-6.348,175.293
1872.31,4.395,965.82,-84.961,20.02,-80.566
1872.314,-239.746,965.82,-75.195,20.996,-164.551
1872.318,-417.48,966.309,-88.867,3.418,86.426
1872.322,-58.594,963.379,-90.332,0,223.633
1872.326,351.074,966.797,-81.055,24.414,59.082
1872.33,190.43,962.891,-90.332,8.789,11.719
1872.332,-138.184,881.348,-86.914,-34.18,20.02
1872.336,65.43,822.754,-83.984,-45.898,53.711
1872.34,541.016,745.605,-85.938,-21.484,-37.598
1872.344,555.664,592.285,-86.426,-1.953,-76.172
1872.348,255.859,476.074,-86.426,-11.23,-66.895
1872.352,298.828,404.785,-76.66,3.418,-50.293
1872.356,727.051,368.652,-86.426,20.02,-76.66
1872.36,917.969,296.387,-101.074,11.23,-76.66
1872.364,587.402,185.547,-94.238,3.418,162.109
1872.367,465.82,222.656,-91.309,-18.066,71.289
1872.371,805.664,178.223,-97.656,6.348,-228.027
1872.375,-989.746,80.566,-89.355,42.48,-133.789
1872.377,826.66,59.57,-84.473,12.207,-21.484
1872.381,552.246,39.551,-91.797,-21.484,-103.027
1872.385,738.281,25.391,-95.215,-13.184,-114.258
1872.389,-991.211,-73.73,-91.797,8.789,82.031
1872.393,879.883,-146.484,-88.379,2.93,205.566
1872.397,577.637,-131.836,-85.938,-11.719,96.68
1872.401,673.34,-157.227,-91.309,-5.859,-58.105
1872.405,959.473,-252.441,-106.445,26.855,90.82
1872.409,953.125,-275.391,-105.957,11.23,262.695
1872.413,634.766,-216.797,-100.098,-33.691,-68.359
1872.416,544.434,-279.785,-104.98,-16.113,-117.188
1872.42,866.211,-316.895,-92.285,12.695,-12.695
1872.423,987.305,-314.941,-81.055,14.648,-13.184
1872.426,692.871,-368.164,-86.426,15.137,-63.965
1872.43,438.477,-457.031,-89.355,0.488,-120.117
1872.434,711.914,-487.305,-93.75,11.719,-83.008
1872.438,978.516,-478.516,-94.727,22.949,-143.066
1872.442,689.941,-540.039,-84.961,12.695,-179.688
1872.446,324.219,-594.238,-77.148,-2.441,-128.906
1872.45,480.469,-649.902,-90.82,13.184,261.719
1872.454,834.961,-585.938,-86.914,47.363,261.719
1872.458,711.914,-551.758,-68.848,38.574,-109.863
1872.462,305.664,-656.25,-69.824,28.809,-76.66
1872.465,301.27,-681.641,-68.359,40.527,-52.246
1872.467,666.504,-659.18,-64.453,41.992,-84.961
1872.471,703.125,-694.824,-67.871,21.973,-123.047
1872.475,305.664,-822.754,-92.285,11.23,40.527
1872.479,169.434,-824.707,-96.68,17.09,101.074
1872.483,524.902,-759.766,-68.848,36.621,-73.73
1872.487,715.332,-811.523,-63.477,37.109,-122.559
1872.491,358.398,-895.996,-85.449,29.297,175.293
1872.495,89.844,-916.992,-96.68,20.996,431.152
1872.498,378.418,-797.363,-74.707,42.48,47.852
1872.502,671.875,-823.73,-65.918,57.617,-154.785
1872.506,444.824,-879.395,-77.148,18.555,-86.914
1872.51,128.906,-860.84,-98.633,-10.742,-121.094
1872.514,285.645,-844.238,-105.469,-10.742,-159.18
1872.518,655.273,-867.676,-94.238,16.113,-85.938
1872.522,567.871,-896.484,-101.074,28.32,-89.355
1872.525,183.105,-871.582,-110.84,-4.395,-165.039
1872.529,183.594,-858.887,-104.98,-9.766,-159.18
1872.533,562.012,-887.695,-104.98,17.09,-81.543
1872.537,635.742,-892.09,-118.164,28.809,125.977
1872.541,234.863,-831.543,-119.629,13.184,96.68
1872.545,59.082,-791.504,-113.281,-1.953,-209.473
1872.549,404.297,-826.66,-115.234,14.648,-122.07
1872.553,589.355,-847.656,-106.445,39.062,72.754
1872.557,257.812,-791.504,-96.191,17.09,-193.848
1872.557,-39.062,-805.176,-95.703,-11.719,-345.703
1872.561,187.012,-823.242,-96.191,-4.395,-225.586
1872.565,498.047,-821.777,-108.398,36.621,-106.934
1872.569,291.992,-813.477,-115.723,38.574,-113.77
1872.573,-70.312,-798.34,-108.887,21.484,-166.992
1872.577,21.973,-860.84,-107.422,18.066,125.977
1872.58,395.02,-874.512,-107.422,8.789,466.309
1872.584,364.258,-741.211,-92.285,-2.441,117.676
1872.588,-32.227,-725.098,-85.938,-5.371,-216.309
1872.592,-101.074,-765.625,-97.656,4.883,-54.688
1872.596,279.785,-714.355,-102.051,23.438,28.809
1872.6,414.062,-684.57,-105.469,3.906,-108.398
1872.617,61.035,-726.074,-110.84,-42.48,-164.551
1872.621,-99.121,-743.164,-114.746,-60.059,-53.711
1872.625,255.859,-686.523,-120.605,-32.227,-34.18
1872.629,497.559,-659.668,-110.352,0.977,-95.703
1872.633,194.336,-696.289,-97.168,-7.324,7.324
1872.637,-112.793,-728.027,-99.121,-20.508,49.316
1872.641,116.211,-687.012,-104.492,-9.277,-81.543
1872.645,479.492,-623.535,-99.609,-0.977,-135.254
1872.648,288.574,-675.781,-110.84,-15.625,-51.27
1872.652,-118.164,-716.797,-123.047,-26.367,136.719
1872.656,-26.367,-616.699,-112.793,-11.719,41.992
1872.66,351.562,-605.469,-99.121,32.715,-122.559
1872.662,306.641,-663.574,-87.402,34.668,10.254
1872.666,-88.867,-636.23,-87.402,-13.672,124.023
1872.67,-166.992,-592.285,-79.59,-18.066,55.176
1872.674,194.336,-574.219,-68.848,8.789,-61.523
1872.678,359.375,-619.629,-71.289,29.297,90.82
1872.682,8.789,-643.066,-78.613,1.465,194.824
1872.686,-222.168,-563.965,-65.918,-15.137,9.277
1872.69,96.68,-542.48,-56.152,-6.348,-118.652
1872.693,361.816,-624.512,-65.43,-7.324,53.223
1872.697,87.402,-623.047,-62.5,-11.719,284.18
1872.701,-224.121,-537.109,-42.48,-24.414,-76.66
1872.705,-37.109,-568.848,-40.039,6.348,-181.641
1872.71,334.961,-568.359,-38.086,20.02,-159.18
1872.714,218.262,-544.434,-43.457,-3.906,-143.066
1872.718,-167.969,-559.082,-57.617,-13.672,-86.914
1872.722,-133.301,-545.898,-58.105,-3.418,-134.766
1872.726,268.066,-538.086,-45.41,21.484,16.602
1872.73,289.062,-539.551,-36.621,14.648,69.336
1872.734,-120.117,-543.945,-37.109,6.348,-117.188
1872.738,-232.422,-553.223,-46.387,14.648,-100.586
1872.741,128.906,-572.266,-44.922,29.297,244.141
1872.745,320.801,-508.301,-25.879,44.922,127.93
1872.749,-18.555,-496.094,-20.02,32.715,-132.812
1872.753,-270.02,-548.828,-31.738,8.301,-24.414
1872.752,8.789,-516.113,-29.297,11.23,38.574
1872.756,325.684,-488.281,-26.367,35.645,4.395
1872.76,114.746,-513.184,-30.762,24.902,-38.574
1872.764,-227.051,-553.223,-41.504,19.043,125
1872.768,-73.242,-534.668,-52.246,40.039,159.668
1872.772,320.801,-466.309,-50.781,28.809,5.371
1872.775,253.906,-458.984,-50.293,9.277,-87.402
1872.779,-141.113,-525.391,-50.293,-2.441,-2.93
1872.783,-144.043,-515.625,-28.809,5.371,244.141
1872.787,254.395,-382.324,-1.465,19.531,54.688
1872.791,337.891,-409.668,-5.371,9.277,-100.586
1872.795,-48.34,-452.148,-6.836,-2.441,-104.004
1872.798,-219.727,-430.176,-9.277,-6.348,-213.379
1872.802,113.77,-406.738,-9.277,11.719,-264.648
1872.806,333.008,-406.25,-5.859,21.973,-178.711
1872.81,0.977,-408.203,-12.207,28.32,-117.188
1872.814,-309.57,-384.277,-13.184,19.043,-65.918
1872.818,-94.238,-393.555,9.277,22.949,-33.691
1872.822,214.844,-383.789,34.668,58.105,19.043
1872.825,17.578,-437.012,40.039,55.176,500.488
1872.829,-364.258,-395.996,51.27,44.922,423.34
1872.833,-258.789,-317.871,69.824,50.293,-152.344
1872.837,135.254,-365.723,77.637,66.406,-104.492
1872.841,95.215,-374.512,73.73,72.266,-96.191
1872.842,-307.617,-357.422,78.125,47.852,-173.34
1872.846,-332.52,-362.305,82.031,29.297,-235.84
1872.85,25.391,-393.555,66.895,42.969,-59.082
1872.854,140.625,-379.883,68.848,68.848,77.148
1872.858,-197.266,-365.234,77.148,38.086,-180.176
1872.862,-381.836,-383.301,68.848,-6.836,-220.215
1872.866,-77.637,-406.738,52.734,17.578,161.621
1872.87,166.016,-398.438,42.969,42.969,355.469
1872.873,-90.82,-322.266,46.387,32.715,56.641
1872.877,-410.156,-346.68,27.344,18.066,-152.832
1872.881,-235.352,-355.469,25.879,29.785,-49.805
1872.885,102.051,-318.359,57.617,39.551,-11.719
1872.889,-45.898,-329.102,60.547,39.551,-169.434
1872.893,-422.363,-370.605,46.875,32.715,-132.812
1872.897,-352.539,-366.211,46.875,27.832,-61.035
1872.9,62.012,-325.684,40.527,46.387,-68.359
1872.904,59.57,-336.914,23.926,34.18,-110.84
1872.908,-344.238,-376.953,5.859,23.926,15.137
1872.912,-425.293,-374.512,-2.441,35.645,248.047
1872.916,-47.363,-300.293,3.906,38.086,20.508
1872.92,128.418,-275.391,10.254,42.48,-256.348
1872.924,-246.094,-326.172,17.09,39.551,-148.438
1872.928,-496.582,-354.492,13.672,19.043,-59.082
1872.932,-207.52,-313.965,16.602,17.578,-145.996
1872.933,63.477,-284.18,11.719,40.527,-158.203
1872.937,-200.195,-351.562,-10.742,18.555,34.18
1872.94,-533.691,-387.695,-10.742,-1.465,112.305
1872.944,-347.656,-313.477,0.488,13.184,-40.527
1872.948,30.273,-281.738,-3.906,20.508,-128.418
1872.952,-91.797,-372.07,-22.461,18.555,144.043
1872.956,-490.234,-409.18,-29.785,35.645,616.211
1872.96,-474.609,-303.711,2.93,36.133,206.055
1872.964,-125.488,-294.922,18.555,27.344,-131.348
1872.968,-96.191,-334.961,6.348,-4.883,-48.828
1872.972,-485.352,-317.871,3.906,-43.457,-154.297
1872.976,-650.879,-295.898,1.465,-34.18,-162.109
1872.98,-387.695,-295.898,1.953,-0.977,-57.617
1872.984,-293.457,-276.367,-0.488,6.836,129.395
1872.988,-718.75,-219.727,-9.277,-1.953,134.277
1872.992,-1000,-184.57,-18.555,-10.254,-87.402
1872.996,-925.293,-176.27,-36.133,11.719,-200.195
1873,-812.5,-148.438,-56.641,20.508,-27.832
1873.003,-950.195,-83.984,-59.57,2.93,-8.789
1873.007,-1000,-18.066,-67.383,-17.09,-176.758
1873.011,-993.164,17.578,-93.75,2.93,-106.445
1873.015,-1000,72.754,-108.398,1.465,213.379
1873.019,-1000,204.59,-94.238,-38.086,58.594
1873.023,-1000,281.25,-105.469,-36.621,-160.645
1873.037,-1000,329.102,-129.395,-35.645,-145.508
1873.041,-1000,532.227,-124.023,-37.109,-175.781
1873.045,-1000,648.438,-126.953,-45.41,-166.016
1873.049,-1000,583.984,-129.395,-46.387,-176.758
1873.053,-1000,498.047,-113.77,-23.438,46.387
1873.057,-1000,432.129,-100.098,-20.996,371.094
1873.061,-1000,518.555,-80.566,-32.715,136.719
1873.065,-995.605,557.129,-73.242,-52.246,-162.598
1873.068,-1000,517.578,-86.426,-50.293,34.668
1873.072,-995.117,564.941,-81.543,-22.949,71.777
1873.076,-824.219,640.625,-76.172,-8.301,-178.223
1873.08,-834.473,615.234,-74.219,-31.25,-213.867
1873.082,-1000,621.582,-58.105,-14.648,-162.109
1873.086,-871.582,697.266,-47.363,1.465,-90.82
1873.09,-416.016,765.625,-41.992,-22.949,-87.891
1873.094,-330.566,796.875,-46.875,-40.527,-71.777
1873.098,-606.934,816.406,-50.781,-44.434,-16.602
1873.102,-610.352,912.109,-50.293,-48.828,69.824
1873.106,-245.117,968.262,-49.805,-51.758,67.383
1873.11,-96.68,963.867,-49.805,-36.621,57.617
1873.114,-419.434,964.844,-59.57,-30.273,415.039
1873.117,-555.664,966.309,-55.176,-27.344,370.117
1873.121,-253.906,965.82,-40.527,-28.809,-113.77
1873.125,-42.48,965.82,-56.152,-9.277,-88.867
1873.127,-244.629,965.82,-55.176,-10.254,-82.52
1873.131,-452.148,965.82,-35.645,-30.762,-167.969
1873.135,-186.035,965.82,-31.25,-28.32,-159.18
1873.139,189.453,965.82,-39.062,-12.207,87.891
1873.143,125.977,965.82,-39.062,-17.578,208.984
1873.146,-121.094,965.82,-35.156,-28.809,22.461
1873.15,12.207,965.82,-38.574,-18.555,-61.523
1873.154,414.062,964.844,-42.969,1.953,160.645
1873.158,466.797,965.332,-44.434,25.879,441.895
1873.162,178.223,965.82,-37.109,-17.09,9.277
1873.166,165.039,965.82,-42.969,-45.898,-213.867
1873.17,531.25,962.891,-50.293,-5.371,-101.074
1873.173,701.172,969.727,-52.246,-2.441,-133.301
1873.177,455.078,926.27,-57.617,-16.113,-200.684
1873.181,289.062,810.059,-59.082,-22.949,-197.266
1873.185,549.316,750.488,-59.57,-40.527,-127.93
1873.189,822.754,717.773,-53.223,-28.809,-128.906
1873.193,620.117,600.098,-51.758,-22.949,-21.973
1873.197,340.332,462.891,-58.594,-38.086,2.93
1873.2,500,368.652,-66.895,-14.648,203.613
1873.204,795.898,439.453,-63.477,6.836,211.426
1873.208,698.242,403.32,-70.801,-16.113,-151.367
1873.212,403.809,232.91,-76.172,-42.969,-109.375
1873.216,433.594,210.449,-75.195,-22.949,9.277
1873.217,786.621,265.137,-68.848,0.977,-245.605
1873.221,797.852,188.965,-57.617,-3.418,-310.059
1873.225,458.496,31.738,-71.777,-19.043,-89.355
